1	0.577786	0.208004	0.033512	2.560000
2	0.601485	-0.058390	0.114155	2.560000
3	0.429784	0.246678	0.364226	2.560000
4	0.609658	-0.053256	-0.060875	2.560000
5	0.589755	-0.023432	-0.172815	2.560000
6	0.577371	-0.181243	0.109630	2.560000
7	0.614779	-0.011270	0.012037	2.560000
8	0.500423	-0.336257	0.121378	2.560000
9	0.588546	0.176929	0.023131	2.560000
10	0.535185	-0.245379	0.177740	2.560000
11	0.606192	-0.082407	-0.062976	2.560000
12	0.610857	0.061441	-0.036105	2.560000
13	0.592313	0.094126	0.136129	2.560000
14	0.608994	0.010659	0.085074	2.560000
15	0.561350	-0.197114	0.155747	2.560000
16	0.553290	-0.251446	0.094183	2.560000
17	0.604310	-0.034234	0.108913	2.560000
18	0.595030	0.097223	0.121293	2.560000
19	0.533538	-0.257555	-0.165008	2.560000
20	0.614482	0.023852	-0.008279	2.560000
21	0.613805	0.030349	-0.023386	2.560000
22	0.593946	0.147877	0.059877	2.560000
23	0.602936	-0.046607	0.111896	2.560000
24	0.596754	-0.007447	0.148506	2.560000
25	0.602661	-0.081091	0.091917	2.560000
26	0.584440	-0.183307	0.055255	2.560000
27	0.594720	-0.132696	0.083215	2.560000
28	0.574089	-0.099293	0.196945	2.560000
29	0.611401	0.065941	-0.008080	2.560000
30	0.614898	0.000692	0.011191	2.560000
31	0.608591	-0.035709	0.081036	2.560000
32	0.614366	0.027764	-0.002947	2.560000
33	0.614713	0.006502	-0.017623	2.560000
34	0.599630	0.115157	0.073541	2.560000
35	0.545838	-0.251737	0.130055	2.560000
36	0.485900	-0.185800	0.328032	2.560000
37	0.541657	-0.149850	-0.249756	2.560000
38	0.569920	0.183011	-0.141149	2.560000
39	0.574914	0.072088	-0.206160	2.560000
40	0.593211	0.130737	-0.096088	2.560000
41	0.601559	-0.123802	0.032020	2.560000
42	0.598566	-0.131895	0.050476	2.560000
43	0.607492	0.055634	-0.077998	2.560000
44	0.601671	-0.099636	0.079308	2.560000
45	0.551399	-0.196380	-0.188728	2.560000
46	0.533827	-0.012022	-0.305138	2.560000
47	0.588933	0.123646	-0.126866	2.560000
48	0.600833	-0.024778	-0.128883	2.560000
49	0.594899	-0.155514	0.011670	2.560000
50	0.603475	-0.051652	-0.106654	2.560000
51	0.592539	-0.155840	0.053259	2.560000
52	0.593618	0.115780	-0.111526	2.560000
53	0.604381	-0.062860	0.094853	2.560000
54	0.607154	-0.031899	0.092583	2.560000
55	0.602831	0.080976	0.090901	2.560000
56	0.596224	0.150772	0.003130	2.560000
57	0.569490	0.224482	-0.059275	2.560000
58	0.551906	0.240855	-0.124956	2.560000
59	0.605522	-0.027181	0.104064	2.560000
60	0.607665	0.092012	0.022408	2.560000
61	0.540703	0.276863	-0.095978	2.560000
62	0.610318	0.018161	-0.073536	2.560000
