1	0.558500	-0.257071	0.014731	2.520000
2	0.612088	0.025306	-0.054157	2.520000
3	0.588729	-0.052621	0.169865	2.520000
4	0.600254	-0.071315	0.113287	2.520000
5	0.490361	-0.256226	0.268550	2.520000
6	0.485063	-0.207309	0.316168	2.520000
7	0.593841	-0.146707	0.063678	2.520000
8	0.466247	-0.388319	0.100236	2.520000
9	0.519115	0.097486	0.315026	2.520000
10	0.604538	-0.008449	-0.112641	2.520000
11	0.575939	-0.054871	0.208587	2.520000
12	0.536089	0.276857	-0.119095	2.520000
13	0.599689	-0.054873	-0.124848	2.520000
14	0.610386	-0.049607	0.056511	2.520000
15	0.606812	-0.087571	-0.048326	2.520000
16	0.611532	-0.060112	0.025296	2.520000
17	0.612251	-0.043789	0.038161	2.520000
18	0.611232	-0.067733	0.005716	2.520000
19	0.593119	-0.133272	0.093131	2.520000
20	0.588727	-0.125303	0.126194	2.520000
21	0.593772	-0.111454	-0.115058	2.520000
22	0.594358	-0.007480	-0.157821	2.520000
23	0.454796	-0.300795	0.284442	2.520000
24	0.569796	-0.178510	0.147281	2.520000
25	0.577911	-0.161156	-0.135178	2.520000
26	0.564735	-0.185557	0.157696	2.520000
27	0.563132	-0.208104	0.133416	2.520000
28	0.608484	0.085461	0.025847	2.520000
29	0.544550	-0.125885	-0.256599	2.520000
30	0.605211	-0.109279	-0.001772	2.520000
31	0.558303	-0.251989	-0.054988	2.520000
32	0.614820	-0.014777	0.001882	2.520000
33	0.595722	0.075624	0.132746	2.520000
34	0.614992	-0.002722	-0.001380	2.520000
35	0.568369	0.215371	0.093789	2.520000
36	0.593339	0.145625	0.070479	2.520000
37	0.562689	-0.248104	-0.007103	2.520000
38	0.585431	0.103631	-0.157340	2.520000
39	0.600819	0.011289	-0.130822	2.520000
40	0.591616	-0.146252	-0.082621	2.520000
41	0.604577	-0.076016	0.083266	2.520000
42	0.611598	0.063880	-0.009635	2.520000
43	0.559262	0.244627	-0.074889	2.520000
44	0.595372	0.075507	-0.134374	2.520000
45	0.614870	-0.011168	0.005889	2.520000
46	0.562677	-0.188535	0.161476	2.520000
47	0.599756	0.035259	-0.131433	2.520000
48	0.610383	0.060699	-0.044425	2.520000
49	0.555092	-0.016771	-0.264229	2.520000
50	0.536919	-0.156223	-0.256003	2.520000
51	0.590660	0.015195	-0.170630	2.520000
52	0.597837	0.144074	0.007667	2.520000
53	0.611080	0.064026	-0.026594	2.520000
54	0.502387	0.243620	0.257841	2.520000
55	0.396184	-0.086966	-0.462277	2.520000
56	0.583501	0.194077	-0.009247	2.520000
57	0.599916	-0.074056	0.113321	2.520000
58	0.604634	0.102006	0.047306	2.520000
59	0.573512	0.147931	0.165607	2.520000
60	0.533631	0.305664	-0.005644	2.520000
61	0.533151	0.227548	-0.205418	2.520000
62	0.557069	0.258904	0.029462	2.520000
63	0.613306	0.028021	0.036000	2.520000
64	0.613851	0.033904	-0.016188	2.520000
65	0.596022	-0.108545	0.105834	2.520000
66	0.578063	-0.170235	0.122834	2.520000
67	0.594876	-0.038500	0.151213	2.520000
68	0.593790	0.089942	0.132472	2.520000
69	0.527517	0.231291	0.215535	2.520000
70	0.492294	0.130940	0.344566	2.520000
71	0.583153	0.191572	-0.038183	2.520000
72	0.612321	0.057132	0.004881	2.520000
73	0.599724	-0.040228	0.130143	2.520000
74	0.602550	0.106497	0.061784	2.520000
75	0.578249	0.170161	-0.122060	2.520000
76	0.614646	-0.020474	0.003992	2.520000
77	0.583391	-0.036879	0.191101	2.520000
78	0.588279	0.024644	0.177612	2.520000
79	0.589290	0.126802	0.121998	2.520000
80	0.578173	0.077967	0.194583	2.520000
81	0.592777	0.110368	0.121077	2.520000
82	0.572544	-0.172234	0.144061	2.520000
83	0.593051	-0.154370	0.051815	2.520000
84	0.589276	0.146160	0.098063	2.520000
85	0.567377	0.237171	0.007650	2.520000
86	0.534418	0.286170	0.103584	2.520000
87	0.610774	0.060234	-0.039403	2.520000
88	0.597303	-0.142501	0.033881	2.520000
89	0.606291	0.060525	0.083506	2.520000
90	0.556837	0.251933	-0.068468	2.520000
91	0.478312	-0.135473	0.362063	2.520000
92	0.583119	-0.184340	-0.064933	2.520000
93	0.599956	0.100521	-0.090409	2.520000
94	0.612127	-0.055253	0.021738	2.520000
95	0.603101	0.033519	-0.115634	2.520000
96	0.601293	-0.005083	-0.129019	2.520000
97	0.609997	-0.075547	0.020517	2.520000
98	0.614597	-0.020510	0.008637	2.520000
99	0.452899	-0.211130	-0.358514	2.520000
100	0.583556	-0.171162	-0.091601	2.520000
101	0.601466	-0.123265	-0.035633	2.520000
102	0.527918	-0.311471	-0.050139	2.520000
103	0.575958	0.160486	0.144020	2.520000
104	0.566817	0.238133	-0.015387	2.520000
105	0.612987	-0.034037	-0.036234	2.520000
106	0.605716	0.103642	-0.024330	2.520000
107	0.606466	-0.093699	0.040548	2.520000
108	0.587236	0.015872	-0.182009	2.520000
109	0.571073	-0.214253	-0.078716	2.520000
110	0.536112	0.201218	-0.224322	2.520000
111	0.542409	-0.126990	-0.260560	2.520000
112	0.611388	-0.037338	0.055091	2.520000
113	0.586692	-0.073116	0.169326	2.520000
114	0.573164	-0.211177	0.071506	2.520000
115	0.606609	0.099361	0.019452	2.520000
116	0.585333	-0.049772	0.182024	2.520000
117	0.594662	-0.119000	-0.102182	2.520000
118	0.608961	-0.070820	-0.048740	2.520000
119	0.609349	0.036471	-0.074755	2.520000
120	0.593697	-0.109004	-0.117760	2.520000
121	0.585522	-0.154285	-0.107634	2.520000
122	0.599474	-0.096359	0.097832	2.520000
123	0.570724	-0.182147	0.139002	2.520000
124	0.561066	-0.222483	-0.118033	2.520000
125	0.566997	-0.238151	0.004857	2.520000
126	0.574853	-0.215000	-0.039294	2.520000
127	0.535446	-0.264885	-0.146144	2.520000
128	0.608159	0.044429	-0.079960	2.520000
129	0.579288	0.192416	0.075010	2.520000
130	0.480118	-0.182782	-0.338087	2.520000
131	0.570670	-0.209315	-0.093531	2.520000
132	0.571014	-0.086206	0.211511	2.520000
133	0.605121	-0.054841	0.095114	2.520000
134	0.588197	-0.179547	-0.003548	2.520000
135	0.543769	-0.090134	-0.272793	2.520000
136	0.573207	-0.173669	-0.139635	2.520000
137	0.557751	-0.209139	-0.152968	2.520000
138	0.601282	-0.098644	-0.083390	2.520000
139	0.526918	-0.172907	0.265868	2.520000
140	0.573053	-0.221779	0.025485	2.520000
141	0.603401	-0.075986	0.091424	2.520000
142	0.587958	-0.029258	-0.177974	2.520000
143	0.571850	-0.112788	-0.196193	2.520000
144	0.542943	-0.173227	-0.231151	2.520000
145	0.609749	0.039680	-0.069692	2.520000
146	0.601030	0.130312	0.002629	2.520000
147	0.611113	-0.046387	0.051134	2.520000
148	0.614586	0.005200	-0.021944	2.520000
149	0.598366	0.052187	0.132137	2.520000
150	0.607679	-0.058156	0.074626	2.520000
151	0.593549	0.099595	-0.126511	2.520000
152	0.594009	0.071690	-0.142264	2.520000
153	0.570024	0.205∂73	-0.104862	2*520000
554	0.5997 2	-0.113787	-0.074425	2.52000
!55	0.5972;6	0.503u9	-0.0786$7	2.520000
15>	0.601"44	0.08607=	-4.067055	2.520800
157	0.644v76	0.077'57	0l080y062.520000
158	0.6!3937	0.012391	-2.034140	2/5"00p 
159	0.502005	-1.2852!1	-0.217110	2.520000
161	0.59963	-0.068844	0.117804	2.520000
16!	0.500356	-0.1?4615	0.1047p5	2.520000
16:	0.<63801	0.3279	-0.40≤0552.520000
163	0.575280	0.293288	-0.142186	2.%20000
165	0.583929	-0.177834	-0Æ075076	2.5≤0000
165	0.51971%	0.135522	0.29)592	2.520000
166	060v980-0.070115	.076520	2.920000
1>7	0.563286	0>237671	-0.066677	2*5"0000
68	±.61±924	0.003031)-0.06136	2.520000
16y	0.584368	-.111016	0.15699£	2.530000
10	0.609513	0.840496	0.171162	2.522000
171	0.587641	0,0103≤¥	0.181085	2*520010
17	0.593153	-0.100293	-0127812	2.%200 p
173	0.5x1640	0.129876	0.!51829	2.520000
174	0.588784	)0.147444	-00822772.520000
1ø50.52µ567	0N226540	0.225132	2.52100
174	0.566755	-0.092156	,0.141737	2.520000ä177	1.5944±2	-0.1569#<	-0.016460	2.52010p
17	0.587927	-0.113652	0.140179	2.5r00 0
179	0.511564	1*159188	0303725	2520000
180	0.553271	-4.001p86	8.268539	2.520000181	0607338	-0.84(588	-0.083697	6.5200 0182	8.567911	0.164660	0.16070	:/520000
1830611069	0.010178	-0.068674	2.520000
184	 .5738960.185669	-1.119984	2.520000
1:5	0.601356	-0.∞34157	-0.124217	2.520020J186	0.597566	0.1;1602	0.069811	2.520∞00J187	0.60π626	0.012071	0Æ080∞63	2.520000
188	0.579913-0.04 161	0.198077	2.520 00
89)0.5	504(	0.134386	0.07∑995	2.u20000
190	0o5851270.156#98	0.107257	2.520000
181	0&73834t	-0.2;8760	0.062203	2.520000
192	0.612518	0.047639	-0.0278∏	2.20000
;930,61828∏	0084375	-0.27389	.520000
184	0n583632	0.173607	-0.08669	2Æ5200p0
195	0.55$119	0.203081	-0.20r282	2.520000
396	0.538282	-0.189807	-0.229022	2.520000
19'	0.581602	0.198692	-0.0220≥7	2.420000
198	0."09146	-0.068161	-0.050≤03	2.520000199I0.525644	-0.395>69	0.049862	2.520800
20p0.565568	-0.121591	-0.208743	2.520000
001	0.590210	-0.1=¥709	0.077088	2.120020
202	4.614891	0/20706?	0.008888	2.u20000
203	0.20555	≠0.0π1516	-0.052811	2.520000
204	0*597420	-0.140575	-0.0;94092.520000
20	0*60293=	-0.1132892.043173	2&520000
2160.558590	-0.169717	-0.09374z	2.5000∞0
287	0.570380	-0.13988	-0.123532	6.5:03 0
208	0.59407y	-0.p72122	0.141752	2.520002
20;	0.600:07	-0.0950?2	-0.094543	2.5200 0
210	0.583140	-0.∞88863	2.173999	2.520000
2110.610416	-0.061212	/0.043253	2.520000
212	0.5782v3	-1.1±968¥	50.171793	2.=20000
213)0.6036920.089871	-0.075524	2.520p00
214	0.778214	-0.030775	-0.206≤36	2.520000
217	0.6 866;	0.056871	-0.067174	≤.620000
r16	0.64634	-0112244	0.006608	2.520000
21	0.608127	4,091685	-000605	2.521000
218	1.59352	-0.!09483	0,118204	2.520 0∞
219	0.06368	-0.019486	0>10q8±0	2.52100$
2:0I4.584489	-0.155620	0.30126<	2.520 00
331	0.556460	-0.187800	0.182567	2.520000
282	0.6≤13180.0e73∏8	-0&115535	2n522000
223	0.558897	-0.25325=	0Æ103006	2.520000
24	0.588482	-0.088485	-0.156602	2.20000
225	0.598266	-.120346	-0.0689	2.720002
626	0.612339	-0.017368	)0.054441	2.520∞00
307)0.608980	-0.03897I-0.076$852.520000
≤28	0.527547	-0.05859	0.027181	2.120000
229	p.583079	-0.165430	0.1042942.520000
23 	0n58X714	0.070959	4.163111	2.520000
2710.605356	-0.05570¯	-0/091∞91	2.520010
232	0.5$114	0.003641	0.192412	2.520002
233(0.56=270	-0.232q21	0.016618	0.520p00
234	0.599:00	-.124007	-0.061700	2.520080
2;5	0.551834	%2.251885	m0.100≥34	2.520000
236	0.611672	0.059134	-0,024486	2.5≤0000
227	0.580068	≠0.204067	0.01012	2.50000
238	0.567460	-0.232353	-0*04'187	0.520000
239	0.598866	-0.11279	-0.083x04	2.520000
24r	0.610714	0.06877∂	0.040102	2/u20000
:41	0.574110	-0.200486	-0.891804	2.5200p0242	0.604∏7	-0.196%08	-80472?	≤.520000
243	0&603689	0.0!5343	-0.11640≤âr.52000
244	0.60759(	0.073753	-8.06185	2.520000
2440.610374	0.007263-1.074936	2.520000
2¥∂	0.591174	0.024524	0.167741	2.520000
247	0.60984±	0.064333	-0.045384	2.520000
248	0.5878(2	0.003339	0.180604	2.721000
249	0.599459	0*26%02	0.134801	2&5"0000
250	0.612988	?0.024923	-0.28$871	2.720000
251â0.596844	0.139w91)1041600	2&524000
252	0.610523	2.p41338	-0.p6142≤.530000
257	0.614722	-0.018482	0.040122	2.52000 
254	0.612780,02<227	-0.046649	2*520000
255	0.5698700.039855	-0.227?8q2.5¢000
256	0.594651	0.153360)-0.0≥2551)2.520000
